T,Salt,Cs,fs,Cp,Gamma,Eta,Eta_pred,Eta_abs_err
25,NaCl,1,0.5,0.01,30.3,0.98009,0.9840647430251512,0.003974743025151217
25,NaCl,1,0.5,0.01,35.9,0.99917,0.9964431388382969,0.0027268611617030647
25,NaCl,1,0.5,0.01,42.6,1.0084,1.0064510503013309,0.0019489496986691002
25,NaCl,1,0.5,0.01,50.5,1.0088,1.0125823308231845,0.0037823308231845765
25,NaCl,1,0.5,0.01,59.9,1.0075,1.022955522652809,0.015455522652809028
25,NaCl,1,0.5,0.01,71.1,1.0179,1.0520532447828121,0.03415324478281212
25,NaCl,1,0.5,0.01,84.3,1.0805,1.1168335682820068,0.036333568282006734
25,NaCl,1,0.5,0.01,100.0,1.0861,1.151469876293992,0.06536987629399182
25,NaCl,1,0.5,0.05,0.00129,31.973,31.450940934568898,0.522059065431101
25,NaCl,1,0.5,0.05,0.278,1.8745,1.6972388576615502,0.1772611423384498
25,NaCl,1,0.5,0.05,0.359,1.963,1.8346448953295706,0.12835510467042943
25,NaCl,1,0.5,0.05,0.464,1.8016,1.7570999178190758,0.04450008218092427
25,NaCl,1,0.5,0.05,0.599,1.7961,1.5795205490657522,0.2165794509342478
25,NaCl,1,0.5,0.05,0.774,1.0442,1.0632852066775158,0.019085206677515787
25,NaCl,1,0.5,0.05,1.0,0.66208,0.8257781358628707,0.16369813586287074
25,NaCl,1,0.5,0.05,1.29,1.2452,1.1464722634538154,0.09872773654618472
25,NaCl,1,0.5,0.05,1.67,1.3288,1.2390224955496876,0.0897775044503124
25,NaCl,1,0.5,0.05,2.15,0.92783,1.0317191983755063,0.10388919837550625
25,NaCl,1,0.5,0.05,2.78,1.2375,1.1497172575915293,0.08778274240847073
25,NaCl,1,0.5,0.05,3.59,1.0078,1.069097831457995,0.061297831457995056
25,NaCl,1,0.5,0.05,4.64,1.1661,1.1383784421771845,0.02772155782281538
25,NaCl,1,0.5,0.05,5.99,1.1741,1.1642476121559708,0.009852387844029087
25,NaCl,1,0.5,0.05,7.74,1.1535,1.1493648539512353,0.004135146048764637
25,NaCl,1,0.5,0.05,10.0,1.1254,1.1247667072706213,0.0006332927293786206
25,NaCl,1,0.5,0.05,12.9,1.0898,1.1016046892393274,0.011804689239327315
25,NaCl,1,0.5,0.05,16.7,1.1118,1.1094644509188036,0.0023355490811962643
25,NaCl,1,0.5,0.05,21.5,1.1215,1.116685975104866,0.00481402489513405
25,NaCl,1,0.5,0.05,27.8,1.1048,1.1105885257818262,0.005788525781826204
25,NaCl,1,0.5,0.05,35.9,1.1205,1.1205227597140643,2.2759714064291003e-05
25,NaCl,1,0.5,0.05,46.4,1.1345,1.132278844255566,0.0022211557444340446
25,NaCl,1,0.5,0.05,59.9,1.1333,1.1449609907154144,0.011660990715414377
25,NaCl,1,0.5,0.05,77.4,1.1707,1.1741493144807627,0.0034493144807625775
25,NaCl,1,0.5,0.05,100.0,1.2021,1.2322870987719883,0.03018709877198833
25,NaCl,1,0.5,0.05,129.0,1.302,1.377294084420355,0.0752940844203549
25,NaCl,1,0.5,0.05,167.0,1.6847,1.6475198941856888,0.037180105814311304
25,NaCl,1,0.5,0.05,215.0,1.893,1.8559648301401677,0.03703516985983235
25,NaCl,1,0.5,0.05,278.0,2.1962,2.146106512398752,0.05009348760124821
25,NaCl,1,0.5,0.05,359.0,2.5127,2.479140295317575,0.033559704682425195
25,NaCl,1,0.5,0.05,464.0,2.8176,2.7607944488448797,0.056805551155120426
25,NaCl,1,0.5,0.05,599.0,3.1418,3.1329282800938953,0.00887171990610458
25,NaCl,1,0.5,0.05,774.0,3.4687,3.532634045893646,0.06393404589364593
25,NaCl,1,0.5,0.05,1000.0,3.7639,3.7179307310217915,0.04596926897820852
25,NaCl,1,0.5,0.1,0.001,314.59,312.9477521699966,1.6422478300033845
25,NaCl,1,0.5,0.1,0.00129,296.96,292.52971959257746,4.430280407422515
25,NaCl,1,0.5,0.1,0.00167,238.33,235.0652086587437,3.2647913412563128
25,NaCl,1,0.5,0.1,0.00215,186.13,183.08783747463588,3.0421625253641196
25,NaCl,1,0.5,0.1,0.00278,140.97,143.34200876366165,2.372008763661654
25,NaCl,1,0.5,0.1,0.00359,121.28,118.79424763469507,2.4857523653049327
25,NaCl,1,0.5,0.1,0.00464,94.043,84.74523745824257,9.297762541757436
25,NaCl,1,0.5,0.1,0.00599,56.46,59.5652950216724,3.105295021672397
25,NaCl,1,0.5,0.1,0.00774,51.904,50.12396927980438,1.7800307201956258
25,NaCl,1,0.5,0.1,0.01,52.251,41.1276407386998,11.123359261300195
25,NaCl,1,0.5,0.1,0.0129,26.674,28.744529981873313,2.070529981873314
25,NaCl,1,0.5,0.1,0.0167,20.217,21.31410155852871,1.0971015585287098
25,NaCl,1,0.5,0.1,0.0215,13.349,13.892920558917277,0.5439205589172769
25,NaCl,1,0.5,0.1,0.0278,10.58,9.88377265986051,0.6962273401394903
25,NaCl,1,0.5,0.1,0.0359,9.2782,9.172006188536598,0.10619381146340245
25,NaCl,1,0.5,0.1,0.0464,9.7868,8.74566813271828,1.0411318672817202
25,NaCl,1,0.5,0.1,0.06,5.7803,5.671697879998962,0.10860212000103875
25,NaCl,1,0.5,0.1,0.0774,3.5215,3.240066009392763,0.28143399060723695
25,NaCl,1,0.5,0.1,0.1,1.7913,1.952075469985785,0.16077546998578507
25,NaCl,1,0.5,0.1,0.129,1.3322,1.47608423211607,0.14388423211607004
25,NaCl,1,0.5,0.1,0.167,0.62526,0.9571552681028229,0.3318952681028229
25,NaCl,1,0.5,0.1,0.278,0.68624,0.8038342554136984,0.11759425541369839
25,NaCl,1,0.5,0.1,0.359,0.61052,0.7707919646630941,0.16027196466309412
25,NaCl,1,0.5,0.1,0.464,1.7406,1.5186404579740453,0.22195954202595458
25,NaCl,1,0.5,0.1,0.599,1.9054,1.5207336167163465,0.38466638328365343
25,NaCl,1,0.5,0.1,0.774,2.1677,1.560638427424025,0.6070615725759749
25,NaCl,1,0.5,0.1,1.0,1.7259,1.460529293675068,0.265370706324932
25,NaCl,1,0.5,0.1,1.29,1.3838,1.3126950831082929,0.07110491689170706
25,NaCl,1,0.5,0.1,1.67,1.6972,1.4986853261114705,0.1985146738885295
25,NaCl,1,0.5,0.1,2.15,1.6811,1.4459225374300726,0.23517746256992744
25,NaCl,1,0.5,0.1,2.78,1.5405,1.3927639595768697,0.14773604042313027
25,NaCl,1,0.5,0.1,3.59,1.6039,1.3899714253217135,0.21392857467828663
25,NaCl,1,0.5,0.1,4.64,1.5826,1.410179511084877,0.17242048891512307
25,NaCl,1,0.5,0.1,5.99,1.505,1.376850788435926,0.12814921156407388
25,NaCl,1,0.5,0.1,7.74,1.4777,1.3715283712310153,0.10617162876898467
25,NaCl,1,0.5,0.1,10.0,1.4816,1.3674897611630823,0.11411023883691773
25,NaCl,1,0.5,0.1,12.9,1.4292,1.2851315482050312,0.14406845179496885
25,NaCl,1,0.5,0.1,16.7,1.4177,1.2792811526374714,0.13841884736252852
25,NaCl,1,0.5,0.1,21.5,1.3983,1.3183549734794284,0.07994502652057167
25,NaCl,1,0.5,0.1,27.8,1.3729,1.3215904074461224,0.05130959255387757
25,NaCl,1,0.5,0.1,35.9,1.3539,1.327260591824819,0.026639408175181067
25,NaCl,1,0.5,0.1,46.4,1.3576,1.3350286642662637,0.022571335733736264
25,NaCl,1,0.5,0.1,59.9,1.3499,1.3397348301387944,0.010165169861205747
25,NaCl,1,0.5,0.1,77.4,1.3493,1.3476243779979258,0.001675622002074162
25,NaCl,1,0.5,0.1,100.0,1.3729,1.3694644036851054,0.003435596314894651
25,NaCl,1,0.5,0.1,129.0,1.3542,1.4161295053700658,0.061929505370065696
25,NaCl,1,0.5,0.1,167.0,1.7711,1.7689024526680077,0.002197547331992178
25,NaCl,1,0.5,0.1,215.0,2.1595,2.1114113752396886,0.048088624760311394
25,NaCl,1,0.5,0.1,278.0,2.4244,2.3258237057030433,0.09857629429695658
25,NaCl,1,0.5,0.1,359.0,2.6477,2.6101923491643273,0.037507650835672646
25,NaCl,1,0.5,0.1,464.0,2.7878,2.818224165059018,0.030424165059018016
25,NaCl,1,0.5,0.1,599.0,3.039,3.0460011270639296,0.007001127063929413
25,NaCl,1,0.5,0.1,774.0,3.309,3.260502958806039,0.048497041193961365
25,NaCl,1,0.5,0.1,1000.0,3.3972,3.3598922843059853,0.03730771569401492
25,NaCl,1,0.5,0.5,0.001,390.68,367.17346646832254,23.506533531677462
25,NaCl,1,0.5,0.5,0.00129,264.25,260.8572420859574,3.3927579140425905
25,NaCl,1,0.5,0.5,0.00167,196.5,187.83881289372462,8.661187106275378
25,NaCl,1,0.5,0.5,0.00215,166.0,160.23330329563723,5.766696704362772
25,NaCl,1,0.5,0.5,0.00278,132.83,130.2877624124877,2.542237587512318
25,NaCl,1,0.5,0.5,0.00359,115.18,111.19440063055507,3.985599369444941
25,NaCl,1,0.5,0.5,0.00464,78.364,75.5371272561048,2.8268727438952084
25,NaCl,1,0.5,0.5,0.006,72.326,66.77635302643093,5.549646973569068
25,NaCl,1,0.5,0.5,0.00774,52.303,52.40804370370154,0.10504370370153993
25,NaCl,1,0.5,0.5,0.01,47.101,45.46307474669627,1.6379252533037274
25,NaCl,1,0.5,0.5,0.0129,33.399,33.86462125411794,0.4656212541179414
25,NaCl,1,0.5,0.5,0.0167,34.769,31.522993858348077,3.2460061416519217
25,NaCl,1,0.5,0.5,0.0215,25.96,24.788230863571453,1.1717691364285479
25,NaCl,1,0.5,0.5,0.0278,25.896,25.37807386254891,0.5179261374510915
25,NaCl,1,0.5,0.5,0.0359,23.476,21.77406129843181,1.7019387015681886
25,NaCl,1,0.5,0.5,0.0464,19.02,16.93243578977886,2.0875642102211387
25,NaCl,1,0.5,0.5,0.06,23.429,20.362005246860218,3.066994753139781
25,NaCl,1,0.5,0.5,0.0774,21.309,19.07064574859401,2.2383542514059904
25,NaCl,1,0.5,0.5,0.1,19.921,18.51624504279485,1.4047549572051494
25,NaCl,1,0.5,0.5,0.129,16.137,15.82648941091315,0.31051058908685114
25,NaCl,1,0.5,0.5,0.167,16.021,14.675208533026627,1.345791466973374
25,NaCl,1,0.5,0.5,0.215,13.728,13.050891429406331,0.6771085705936688
25,NaCl,1,0.5,0.5,0.278,12.629,11.977402278969485,0.6515977210305142
25,NaCl,1,0.5,0.5,0.359,11.558,11.136947406924206,0.42105259307579423
25,NaCl,1,0.5,0.5,0.464,11.783,11.054652651524995,0.7283473484750047
25,NaCl,1,0.5,0.5,0.599,12.164,11.802283304444387,0.3617166955556126
25,NaCl,1,0.5,0.5,0.774,11.672,11.384217742393275,0.28778225760672527
25,NaCl,1,0.5,0.5,1.0,10.884,10.590438526287265,0.2935614737127352
25,NaCl,1,0.5,0.5,1.29,9.6046,9.653073008745062,0.048473008745062884
25,NaCl,1,0.5,0.5,1.67,9.1319,9.053158333276382,0.0787416667236176
25,NaCl,1,0.5,0.5,2.15,8.6672,8.530071074004269,0.13712892599573046
25,NaCl,1,0.5,0.5,2.78,7.7064,7.713379157977987,0.006979157977986539
25,NaCl,1,0.5,0.5,3.59,7.3365,7.2437084236831035,0.0927915763168965
25,NaCl,1,0.5,0.5,4.64,6.6735,6.73765332674451,0.0641533267445098
25,NaCl,1,0.5,0.5,5.99,6.059,6.202161824124585,0.14316182412458467
25,NaCl,1,0.5,0.5,7.74,5.5628,5.679379299984906,0.11657929998490602
25,NaCl,1,0.5,0.5,10.0,5.1321,5.235123469253659,0.10302346925365846
25,NaCl,1,0.5,0.5,12.9,4.6913,4.776575131231343,0.08527513123134334
25,NaCl,1,0.5,0.5,16.7,4.3056,4.386535762019278,0.0809357620192781
25,NaCl,1,0.5,0.5,21.5,3.9402,4.012509401938271,0.07230940193827085
25,NaCl,1,0.5,0.5,27.8,3.6377,3.711366963147077,0.07366696314707699
25,NaCl,1,0.5,0.5,35.9,3.3503,3.426437347829916,0.0761373478299161
25,NaCl,1,0.5,0.5,46.4,3.1161,3.16360958447603,0.04750958447603004
25,NaCl,1,0.5,0.5,59.9,2.9165,2.957211835074115,0.04071183507411469
25,NaCl,1,0.5,0.5,77.4,2.7185,2.7613481640335724,0.04284816403357228
25,NaCl,1,0.5,0.5,100.0,2.5778,2.6534918012426907,0.07569180124269081
25,NaCl,1,0.5,0.5,129.0,2.4583,2.5013927599264507,0.043092759926450785
25,NaCl,1,0.5,0.5,167.0,2.3667,2.519374836200067,0.15267483620006717
25,NaCl,1,0.5,0.5,215.0,2.8247,2.815398741750723,0.009301258249276856
25,NaCl,1,0.5,0.5,278.0,3.2013,3.2142625878329896,0.012962587832989758
25,NaCl,1,0.5,0.5,359.0,3.6294,3.6543323050369914,0.024932305036991398
25,NaCl,1,0.5,0.5,464.0,4.1096,4.140276964394059,0.030676964394058537
25,NaCl,1,0.5,0.5,599.0,4.5369,4.749591689750649,0.212691689750649
25,NaCl,1,0.5,0.5,774.0,4.9035,5.164582482973025,0.26108248297302517
25,NaCl,1,0.5,0.5,1000.0,5.083,5.442258916886548,0.35925891688654765
25,NaCl,1,0.5,1.0,0.001,69.905,49.444241471005284,20.460758528994717
25,NaCl,1,0.5,1.0,0.00129,25.957,32.06592681696894,6.108926816968939
25,NaCl,1,0.5,1.0,0.00167,27.415,27.968209333679273,0.5532093336792734
25,NaCl,1,0.5,1.0,0.00215,42.067,36.55588553960832,5.511114460391681
25,NaCl,1,0.5,1.0,0.00278,29.063,30.075624274293077,1.0126242742930778
25,NaCl,1,0.5,1.0,0.00359,13.247,18.888286788972245,5.641286788972245
25,NaCl,1,0.5,1.0,0.00464,23.629,25.394510418367698,1.7655104183676968
25,NaCl,1,0.5,1.0,0.00599,42.169,37.00888123991906,5.160118760080934
25,NaCl,1,0.5,1.0,0.00774,41.662,42.818807700881685,1.1568077008816857
25,NaCl,1,0.5,1.0,0.01,51.758,50.61025088827761,1.1477491117223906
25,NaCl,1,0.5,1.0,0.0129,55.571,53.78650438879353,1.7844956112064665
25,NaCl,1,0.5,1.0,0.0167,58.011,56.214344696255466,1.7966553037445365
25,NaCl,1,0.5,1.0,0.0215,63.238,59.803715867031585,3.434284132968415
25,NaCl,1,0.5,1.0,0.0278,62.723,61.684021273179525,1.0389787268204742
25,NaCl,1,0.5,1.0,0.0359,60.29,59.54009953207583,0.7499004679241708
25,NaCl,1,0.5,1.0,0.0464,59.737,59.49647361466281,0.24052638533719062
25,NaCl,1,0.5,1.0,0.0599,59.983,59.1464128228857,0.8365871771142963
25,NaCl,1,0.5,1.0,0.0774,57.051,56.42970630629353,0.6212936937064697
25,NaCl,1,0.5,1.0,0.1,56.076,56.02501129373352,0.05098870626648022
25,NaCl,1,0.5,1.0,0.129,54.616,53.96076146373764,0.6552385362623596
25,NaCl,1,0.5,1.0,0.167,51.808,52.23202135099235,0.42402135099234783
25,NaCl,1,0.5,1.0,0.215,49.603,49.82289739341655,0.21989739341654513
25,NaCl,1,0.5,1.0,0.278,47.101,47.297754173332336,0.19675417333233725
25,NaCl,1,0.5,1.0,0.359,43.814,42.81839374127021,0.9956062587297936
25,NaCl,1,0.5,1.0,0.464,39.514,38.421809113102036,1.092190886897967
25,NaCl,1,0.5,1.0,0.599,35.956,35.62936573480894,0.32663426519106054
25,NaCl,1,0.5,1.0,0.774,32.0,31.85739130447241,0.14260869552758848
25,NaCl,1,0.5,1.0,1.0,28.636,28.317883990778395,0.31811600922160466
25,NaCl,1,0.5,1.0,1.29,26.254,25.50665774471887,0.7473422552811329
25,NaCl,1,0.5,1.0,1.67,23.57,23.299734590673925,0.27026540932607546
25,NaCl,1,0.5,1.0,2.15,20.686,20.76712670644001,0.08112670644000985
25,NaCl,1,0.5,1.0,2.78,18.697,18.489311840510144,0.2076881594898552
25,NaCl,1,0.5,1.0,3.59,16.428,16.393450924926707,0.03454907507329352
25,NaCl,1,0.5,1.0,4.64,14.714,14.607203112581697,0.1067968874183034
25,NaCl,1,0.5,1.0,5.99,13.087,13.031088098457197,0.05591190154280312
25,NaCl,1,0.5,1.0,7.74,11.606,11.602156888818671,0.003843111181328851
25,NaCl,1,0.5,1.0,10.0,10.273,10.344784911977543,0.07178491197754333
25,NaCl,1,0.5,1.0,12.9,9.1139,9.209095626429699,0.09519562642969959
25,NaCl,1,0.5,1.0,16.7,8.1097,8.231679313508737,0.12197931350873681
25,NaCl,1,0.5,1.0,21.5,7.2317,7.369037857076824,0.13733785707682422
25,NaCl,1,0.5,1.0,27.8,6.4389,6.545739970530975,0.1068399705309746
25,NaCl,1,0.5,1.0,35.9,5.7676,5.85261325847624,0.08501325847624042
25,NaCl,1,0.5,1.0,46.4,5.1887,5.300837276181486,0.11213727618148628
25,NaCl,1,0.5,1.0,59.9,4.6793,4.77024736710947,0.09094736710947071
25,NaCl,1,0.5,1.0,77.4,4.2849,4.363176972060644,0.07827697206064332
25,NaCl,1,0.5,1.0,100.0,3.9366,4.115980330211036,0.17938033021103594
25,NaCl,1,0.5,1.0,129.0,3.6319,3.604447773355598,0.027452226644401723
25,NaCl,1,0.5,1.0,167.0,3.4075,3.41253911941051,0.00503911941050994
25,NaCl,1,0.5,1.0,215.0,3.2198,3.402938270623465,0.183138270623465
25,NaCl,1,0.5,1.0,278.0,3.9749,3.94237723049885,0.03252276950115007
25,NaCl,1,0.5,1.0,359.0,4.477,4.33142094433094,0.14557905566906015
25,NaCl,1,0.5,1.0,464.0,4.9164,4.801037166771332,0.11536283322866847
25,NaCl,1,0.5,1.0,599.0,5.3982,5.318026743909445,0.08017325609055526
25,NaCl,1,0.5,1.0,774.0,5.8161,5.692653213192644,0.12344678680735566
25,NaCl,1,0.5,1.0,1000.0,6.2573,5.923543933011637,0.3337560669883626
25,NaCl,1,0.5,2.5,0.001,183.28,181.17829417246517,2.101705827534829
25,NaCl,1,0.5,2.5,0.00129,204.67,193.69605869605024,10.973941303949744
25,NaCl,1,0.5,2.5,0.00167,189.31,187.91361734734696,1.3963826526530454
25,NaCl,1,0.5,2.5,0.00215,191.05,187.2319387787781,3.8180612212219103
25,NaCl,1,0.5,2.5,0.00278,184.25,183.63476044548594,0.6152395545140621
25,NaCl,1,0.5,2.5,0.00359,179.47,178.52838777326843,0.9416122267315643
25,NaCl,1,0.5,2.5,0.00464,163.75,168.31245705602183,4.562457056021827
25,NaCl,1,0.5,2.5,0.00599,173.36,169.0768699818749,4.283130018125121
25,NaCl,1,0.5,2.5,0.00774,162.02,163.56530024024374,1.5453002402437335
25,NaCl,1,0.5,2.5,0.01,153.38,154.77380666350692,1.393806663506922
25,NaCl,1,0.5,2.5,0.0129,157.6,154.08876903865843,3.5112309613415675
25,NaCl,1,0.5,2.5,0.0167,144.33,145.2751922653582,0.9451922653582017
25,NaCl,1,0.5,2.5,0.0215,139.28,134.65520938211102,4.624790617888976
25,NaCl,1,0.5,2.5,0.0278,130.3,129.9263369624693,0.3736630375307186
25,NaCl,1,0.5,2.5,0.0359,127.53,125.59056302227842,1.9394369777215843
25,NaCl,1,0.5,2.5,0.0464,122.73,119.7899125178344,2.940087482165609
25,NaCl,1,0.5,2.5,0.06,116.13,113.50837617979349,2.6216238202065085
25,NaCl,1,0.5,2.5,0.0774,108.2,107.44251072305897,0.7574892769410297
25,NaCl,1,0.5,2.5,0.1,100.2,99.53624993044018,0.6637500695598249
25,NaCl,1,0.5,2.5,0.129,91.891,91.36704041085606,0.5239595891439421
25,NaCl,1,0.5,2.5,0.167,85.865,84.34797767065666,1.5170223293433338
25,NaCl,1,0.5,2.5,0.215,77.248,76.88729320607945,0.3607067939205564
25,NaCl,1,0.5,2.5,0.278,69.438,69.28492506622447,0.15307493377552817
25,NaCl,1,0.5,2.5,0.359,61.407,61.49694448026184,0.08994448026184187
25,NaCl,1,0.5,2.5,0.464,54.417,54.18005301079552,0.23694698920448332
25,NaCl,1,0.5,2.5,0.599,48.787,48.383844603487915,0.40315539651208354
25,NaCl,1,0.5,2.5,0.774,44.227,44.02160214249079,0.20539785750920458
25,NaCl,1,0.5,2.5,1.0,38.912,38.970280743170136,0.05828074317013687
25,NaCl,1,0.5,2.5,1.29,34.036,34.044762881889646,0.008762881889644802
25,NaCl,1,0.5,2.5,1.67,29.432,29.60413114681689,0.17213114681689134
25,NaCl,1,0.5,2.5,2.15,26.217,26.295980968744683,0.07898096874468408
25,NaCl,1,0.5,2.5,2.78,22.881,23.300220305214932,0.4192203052149317
25,NaCl,1,0.5,2.5,3.59,20.312,20.491701566034344,0.17970156603434262
25,NaCl,1,0.5,2.5,4.64,17.756,17.950391278743663,0.19439127874366235
25,NaCl,1,0.5,2.5,5.99,15.646,15.716443137684719,0.07044313768471788
25,NaCl,1,0.5,2.5,7.74,13.791,13.790031686073602,0.0009683139263980678
25,NaCl,1,0.5,2.5,10.0,12.168,12.11468725252273,0.05331274747726944
25,NaCl,1,0.5,2.5,12.9,10.766,10.723848477168387,0.042151522831613164
25,NaCl,1,0.5,2.5,16.7,9.5012,9.563740966743882,0.06254096674388165
25,NaCl,1,0.5,2.5,21.5,8.407,8.514180049536275,0.10718004953627513
25,NaCl,1,0.5,2.5,27.8,7.4838,7.484608014798357,0.0008080147983573482
25,NaCl,1,0.5,2.5,35.9,6.667,6.613596765217265,0.0534032347827349
25,NaCl,1,0.5,2.5,46.4,5.9464,5.948371720507325,0.001971720507325081
25,NaCl,1,0.5,2.5,59.9,5.3466,5.33351823581284,0.01308176418715945
25,NaCl,1,0.5,2.5,77.4,4.8254,4.8254453578086345,4.5357808634349794e-05
25,NaCl,1,0.5,2.5,100.0,4.4163,4.438900570665337,0.02260057066533694
25,NaCl,1,0.5,2.5,129.0,4.0996,4.045206171070521,0.05439382892947897
25,NaCl,1,0.5,2.5,167.0,3.7942,3.7991027420327206,0.004902742032720564
25,NaCl,1,0.5,2.5,215.0,3.5588,3.632110375433686,0.07331037543368568
25,NaCl,1,0.5,2.5,278.0,4.2834,4.208442428194138,0.0749575718058626
25,NaCl,1,0.5,2.5,359.0,4.7286,4.708919624256724,0.019680375743275746
25,NaCl,1,0.5,2.5,464.0,5.1934,5.081376608162347,0.11202339183765275
25,NaCl,1,0.5,2.5,599.0,5.6894,5.896155673809256,0.20675567380925575
25,NaCl,1,0.5,2.5,774.0,6.2917,6.560392102350591,0.2686921023505917
25,NaCl,1,0.5,2.5,1000.0,7.0293,7.097626717927495,0.06832671792749512
25,NaCl,1,0.5,5.0,0.001,3257.8,3332.8490305174355,75.04903051743531
25,NaCl,1,0.5,5.0,0.00129,4067.5,3996.3322707438388,71.16772925616124
25,NaCl,1,0.5,5.0,0.00167,4424.1,4312.138873448123,111.96112655187699
25,NaCl,1,0.5,5.0,0.00215,4573.3,4534.106881194499,39.1931188055014
25,NaCl,1,0.5,5.0,0.00278,4650.7,4620.720440435286,29.97955956471378
25,NaCl,1,0.5,5.0,0.00359,4633.4,4627.985285956193,5.414714043806271
25,NaCl,1,0.5,5.0,0.00464,4575.5,4576.206171642003,0.706171642003028
25,NaCl,1,0.5,5.0,0.006,4491.7,4497.5984487862725,5.898448786272638
25,NaCl,1,0.5,5.0,0.00774,4370.1,4385.397693240161,15.297693240160697
25,NaCl,1,0.5,5.0,0.01,4180.1,4198.520958212918,18.420958212917867
25,NaCl,1,0.5,5.0,0.0129,3956.2,3975.683616562355,19.48361656235511
25,NaCl,1,0.5,5.0,0.0167,3708.1,3717.6940458239983,9.594045823998385
25,NaCl,1,0.5,5.0,0.0215,3413.5,3425.807138377601,12.30713837760095
25,NaCl,1,0.5,5.0,0.0278,3104.0,3099.2262414615593,4.773758538440688
25,NaCl,1,0.5,5.0,0.0359,2783.2,2776.7716003898818,6.428399610118049
25,NaCl,1,0.5,5.0,0.0464,2467.8,2452.808928823968,14.991071176032165
25,NaCl,1,0.5,5.0,0.0599,2162.9,2151.123410234549,11.776589765451263
25,NaCl,1,0.5,5.0,0.0774,1881.9,1875.6312202382865,6.268779761713631
25,NaCl,1,0.5,5.0,0.1,1625.9,1621.18413453583,4.715865464170065
25,NaCl,1,0.5,5.0,0.129,1393.4,1390.1303887627296,3.26961123727051
25,NaCl,1,0.5,5.0,0.167,1188.5,1189.1861423669636,0.6861423669636224
25,NaCl,1,0.5,5.0,0.215,1009.7,1011.5130337053332,1.8130337053331687
25,NaCl,1,0.5,5.0,0.278,852.11,855.2273355275937,3.1173355275936956
25,NaCl,1,0.5,5.0,0.359,716.55,720.3777172638327,3.82771726383271
25,NaCl,1,0.5,5.0,0.464,600.24,603.8015949478372,3.561594947837193
25,NaCl,1,0.5,5.0,0.599,501.58,504.4411995576303,2.8611995576303
25,NaCl,1,0.5,5.0,0.774,419.08,421.38173488033993,2.30173488033995
25,NaCl,1,0.5,5.0,1.0,349.33,351.5779461288242,2.2479461288241964
25,NaCl,1,0.5,5.0,1.29,290.51,292.8712355862871,2.361235586287137
25,NaCl,1,0.5,5.0,1.67,241.11,243.278462229317,2.1684622293169866
25,NaCl,1,0.5,5.0,2.15,200.69,202.16595992271135,1.475959922711354
25,NaCl,1,0.5,5.0,2.78,166.72,169.59572190595895,2.8757219059589545
25,NaCl,1,0.5,5.0,3.59,138.81,140.57720938617382,1.7672093861738176
25,NaCl,1,0.5,5.0,4.64,115.55,116.58377016513612,1.0337701651361186
25,NaCl,1,0.5,5.0,5.99,96.474,97.52832104538477,1.0543210453847678
25,NaCl,1,0.5,5.0,7.74,80.716,81.50819559250259,0.7921955925025941
25,NaCl,1,0.5,5.0,10.0,67.736,68.10079796859493,0.3647979685949281
25,NaCl,1,0.5,5.0,12.9,57.054,57.41685410062091,0.3628541006209076
25,NaCl,1,0.5,5.0,16.7,48.223,48.1528322371633,0.07016776283669657
25,NaCl,1,0.5,5.0,21.5,40.927,41.19402371659567,0.2670237165956735
25,NaCl,1,0.5,5.0,27.8,34.868,34.90390542024253,0.03590542024252841
25,NaCl,1,0.5,5.0,35.9,29.803,30.16349090209638,0.36049090209638024
25,NaCl,1,0.5,5.0,46.4,25.609,25.766143178466045,0.1571431784660433
25,NaCl,1,0.5,5.0,59.9,22.16,22.24711754159683,0.08711754159682883
25,NaCl,1,0.5,5.0,77.4,19.24,19.38039529813555,0.14039529813555163
25,NaCl,1,0.5,5.0,100.0,16.825,16.993423851330927,0.1684238513309282
25,NaCl,1,0.5,5.0,129.0,14.869,14.996191070050488,0.1271910700504879
25,NaCl,1,0.5,5.0,167.0,12.989,12.994267557318176,0.00526755731817552
25,NaCl,1,0.5,5.0,215.0,11.542,11.377371285819157,0.1646287141808429
25,NaCl,1,0.5,5.0,278.0,10.209,10.716922231687061,0.5079222316870613
25,NaCl,1,0.5,5.0,359.0,8.7019,8.899344612365542,0.19744461236554223
25,NaCl,1,0.5,5.0,464.0,7.6956,7.916329232234259,0.2207292322342589
25,NaCl,1,0.5,5.0,599.0,8.3448,8.429765814531969,0.08496581453196939
25,NaCl,1,0.5,5.0,774.0,9.0156,8.886929069202145,0.1286709307978544
25,NaCl,1,0.5,5.0,1000.0,9.4278,9.378582707016177,0.0492172929838226
25,NaCl,1,0.5,100.0,0.001,940320.0,861703.1199308855,78616.8800691145
25,NaCl,1,0.5,100.0,0.00129,982210.0,967206.3508339555,15003.649166044546
25,NaCl,1,0.5,100.0,0.00167,1004300.0,998454.4014892539,5845.598510746146
25,NaCl,1,0.5,100.0,0.00215,977690.0,983469.135628011,5779.135628010961
25,NaCl,1,0.5,100.0,0.00278,958940.0,964444.427656648,5504.427656647982
25,NaCl,1,0.5,100.0,0.00359,926600.0,933227.1041851272,6627.1041851271875
25,NaCl,1,0.5,100.0,0.00464,901990.0,901333.2413713626,656.7586286374135
25,NaCl,1,0.5,100.0,0.006,848020.0,848265.3097210415,245.30972104147077
25,NaCl,1,0.5,100.0,0.00774,773720.0,777242.8916208815,3522.8916208815062
