T,Salt,Cs,fs,Cp,Gamma,Eta_true,Eta_pred_DecisionTree,Eta_pred_RandomForest,Eta_pred_GBT,Eta_pred_XGBoost,Eta_pred_LinearRegression
25,NaCl,1000,0.3,12.0,5.99,12.975,13.649925335958585,12.990477963306017,11.736527307842724,11.229399,8.283793983312847
25,NaCl,1000,0.3,12.0,7.74,12.436,11.560689184914104,12.553752646401282,11.381659348039431,10.852913,8.235159718481817
25,NaCl,1000,0.3,12.0,10.0,11.84,11.560689184914104,11.801518376097812,11.149233645982516,10.316968,8.172774274222634
25,NaCl,1000,0.3,12.0,12.9,11.309,11.560689184914104,11.398877100869026,10.79253758062723,9.804141,8.093413961362849
25,NaCl,1000,0.3,12.0,16.7,10.727,11.560689184914104,10.771267297959977,10.292639379588387,9.45144,7.9905898716461214
25,NaCl,1000,0.3,12.0,21.5,10.123,9.277487093722959,9.932345206057953,9.79514692455954,8.802819,7.862571966629011
25,NaCl,1000,0.3,12.0,27.8,9.5771,9.277487093722959,9.524060704271344,9.08321236692528,8.384553,7.697655788263334
25,NaCl,1000,0.3,12.0,35.9,9.0096,9.277487093722959,9.137575407608917,8.681312350952837,8.087568,7.490693255008424
25,NaCl,1000,0.3,12.0,46.4,8.4815,9.277487093722959,8.653300774064657,8.408491323491097,7.7502823,7.230668239330466
25,NaCl,1000,0.3,12.0,59.9,7.9892,7.557732082975197,8.118456020959009,7.659057472529483,7.434087,6.9095693275215275
25,NaCl,1000,0.3,12.0,77.4,7.552,7.557732082975197,7.660053636587726,7.425500367954186,6.984804,6.5144589161579605
25,NaCl,1000,0.3,12.0,100.0,7.1324,7.557732082975197,7.4246077865772415,6.956991987982993,6.726454,6.037444139652626
25,NaCl,1000,0.3,7.0,1.0,6.8579,6.455636893579956,6.271643181539731,6.708465531670084,6.5364637,5.693046380686417
25,NaCl,1000,0.3,7.0,1.29,6.4125,6.455636893579956,6.390650347471832,6.676374431455206,6.489586,5.687493940730383
25,NaCl,1000,0.3,7.0,1.67,6.2122,6.455636893579956,6.4547691930545215,6.588461355806819,6.367196,5.680226525935641
25,NaCl,1000,0.3,7.0,2.15,6.7872,6.455636893579956,6.4421503379585765,6.572830675687872,6.283218,5.6710599054528394
25,NaCl,1000,0.3,7.0,2.78,6.391,6.455636893579956,6.408124541237002,6.466161964642827,6.2509437,5.659051161651229
25,NaCl,1000,0.3,7.0,3.59,6.3044,6.455636893579956,6.326569637807702,6.217270676516317,6.1199837,5.643648705856206
25,NaCl,1000,0.3,7.0,4.64,6.2547,6.455636893579956,6.2892684044376495,6.178640052060295,6.0458026,5.623744936057696
25,NaCl,1000,0.3,7.0,5.99,6.1587,5.8697094021941245,6.229956584093909,5.94079991753452,5.8614736,5.598257484971021
25,NaCl,1000,0.3,7.0,7.74,5.9057,5.8697094021941245,5.972189657788725,5.761172716827006,5.60538,5.56539004069792
25,NaCl,1000,0.3,7.0,10.0,5.7961,5.8697094021941245,5.825388741835731,5.565428089995989,5.3285823,5.523229433978252
25,NaCl,1000,0.3,7.0,12.9,5.6308,5.8697094021941245,5.6237274543935225,5.387374031326694,5.063712,5.469597068618623
25,NaCl,1000,0.3,7.0,16.7,5.427,5.155500108967577,5.449198268049642,5.343109677609675,5.017118,5.400107685969612
25,NaCl,1000,0.3,7.0,21.5,5.2594,5.155500108967577,5.286312183431261,5.100381830417023,4.7952795,5.313592111534027
25,NaCl,1000,0.3,7.0,27.8,5.0647,5.155500108967577,5.11773736693025,4.945581008086226,4.777463,5.202140374348351
25,NaCl,1000,0.3,7.0,35.9,4.8869,5.155500108967577,4.9793563151994285,4.757988232304696,4.608243,5.062273357708773
25,NaCl,1000,0.3,7.0,46.4,4.7299,4.500964828528623,4.821897602925237,4.701781094033791,4.4160595,4.8865462701893065
25,NaCl,1000,0.3,7.0,59.9,4.5452,4.500964828528623,4.596254282544102,4.62538609660527,4.2561917,4.669544931180687
25,NaCl,1000,0.3,7.0,77.4,4.4346,4.500964828528623,4.55654667377011,4.520125536499001,4.1674895,4.402525999727073
25,NaCl,1000,0.3,7.0,100.0,4.3049,4.500964828528623,4.481845784196246,4.382989320790976,4.076174,4.080155411033992
25,NaCl,1000,0.3,5.0,1.0,3.6955,4.159777692099287,3.813255598503809,4.314778623736644,4.360724,4.867143533948959
25,NaCl,1000,0.3,5.0,1.29,4.2334,4.159777692099287,3.931528123052066,4.294138137090977,4.3294506,4.8623965987542395
25,NaCl,1000,0.3,5.0,1.67,4.5799,4.159777692099287,4.331852528476407,4.237593841265973,4.307794,4.856183483918788
25,NaCl,1000,0.3,5.0,2.15,4.1789,4.159777692099287,4.194144616282112,4.227540435739283,4.250978,4.848346685370582
25,NaCl,1000,0.3,5.0,2.78,4.0839,4.105903166176226,4.080383611960194,4.1589328127194,4.229142,4.838080076627829
25,NaCl,1000,0.3,5.0,3.59,4.2552,4.105903166176226,4.1139305826574075,4.146595697861469,4.1405396,4.824912089206542
25,NaCl,1000,0.3,5.0,4.64,4.0073,4.105903166176226,4.084271217822541,4.12083108352996,4.090352,4.807895803373235
25,NaCl,1000,0.3,5.0,5.99,4.0812,4.105903166176226,4.0458727657682365,4.0985860684000714,4.050953,4.786105873262322
25,NaCl,1000,0.3,5.0,7.74,4.0484,3.8786666248971207,4.0124191737227,3.974660409811143,3.9471817,4.75800658192088
25,NaCl,1000,0.3,5.0,10.0,3.9115,3.8786666248971207,3.886220693663084,3.8396152624184783,3.8229215,4.721962307790399
25,NaCl,1000,0.3,5.0,12.9,3.8176,3.8786666248971207,3.820020054035536,3.79262432033236,3.632894,4.6761105084521635
25,NaCl,1000,0.3,5.0,16.7,3.7438,3.8786666248971207,3.7699145799199756,3.7614629301161298,3.5994654,4.616702104440976
25,NaCl,1000,0.3,5.0,21.5,3.658,3.510272483940378,3.6577020859964122,3.5905864453701706,3.5057213,4.542737535993308
25,NaCl,1000,0.3,5.0,27.8,3.5511,3.510272483940378,3.538113171418707,3.4816091662420963,3.492696,4.447454349151391
25,NaCl,1000,0.3,5.0,35.9,3.4662,3.510272483940378,3.457446082471633,3.425406328795917,3.4468052,4.327878150376777
25,NaCl,1000,0.3,5.0,46.4,3.3807,3.3226540978643975,3.3656455494362465,3.4084211249906713,3.3711514,4.177644180623499
25,NaCl,1000,0.3,5.0,59.9,3.3416,3.3226540978643975,3.323171586563466,3.3530407663837196,3.3006232,3.99212370645397
25,NaCl,1000,0.3,5.0,77.4,3.2814,3.190414743671134,3.2740100706355246,3.2767351474024755,3.257019,3.763841802748538
25,NaCl,1000,0.3,5.0,100.0,3.2329,3.190414743671134,3.2200425591439212,3.2035245453016055,3.1856527,3.488238229305725
25,NaCl,1000,0.3,4.0,1.0,3.9291,3.5127955037485807,4.086157403783667,3.7401298014673947,3.8842454,4.500273101058485
25,NaCl,1000,0.3,4.0,1.29,3.6804,3.5127955037485807,3.9954845028156454,3.722238246430119,3.8563888,4.495883975358727
25,NaCl,1000,0.3,4.0,1.67,3.2976,3.5127955037485807,3.556485309692044,3.6732246064823664,3.8214788,4.490139186167134
25,NaCl,1000,0.3,4.0,2.15,3.1536,3.5127955037485807,3.4299963939651312,3.6645101288936996,3.671622,4.482893101588179
25,NaCl,1000,0.3,4.0,2.78,3.5569,3.5127955037485807,3.390102610248167,3.605039774133695,3.6527624,4.473400358495268
25,NaCl,1000,0.3,4.0,3.59,3.2292,3.2356542723115553,3.3026308985894413,3.5943457351184747,3.5762353,4.461224933798264
25,NaCl,1000,0.3,4.0,4.64,3.4191,3.2356542723115553,3.300846043714789,3.5720124915646863,3.5328875,4.445491283684721
25,NaCl,1000,0.3,4.0,5.99,3.1806,3.2356542723115553,3.2273981700959133,3.5527301016029655,3.4988577,4.425343812037727
25,NaCl,1000,0.3,4.0,7.74,3.2301,3.2356542723115553,3.204082153023133,3.445309051933091,3.4092295,4.399362559563733
25,NaCl,1000,0.3,4.0,10.0,3.2134,3.2356542723115553,3.1864533182186148,3.3282494240003255,3.3019044,4.366035192868021
25,NaCl,1000,0.3,4.0,12.9,3.1483,3.2356542723115553,3.1090199992087295,3.287516807516026,3.1377761,4.323639562297911
25,NaCl,1000,0.3,4.0,16.7,3.0748,2.914711075227136,3.0313230820539725,3.260505538951349,3.108903,4.268709182562133
25,NaCl,1000,0.3,4.0,21.5,2.9798,2.914711075227136,2.9601187478428277,3.195254573627337,3.027934,4.200319837663078
25,NaCl,1000,0.3,4.0,27.8,2.9483,2.914711075227136,2.922028428206907,3.0982759449678205,3.016684,4.112218806794177
25,NaCl,1000,0.3,4.0,35.9,2.883,2.7973519153777047,2.849085605141409,3.048261169907243,3.0079932,4.001655897128841
25,NaCl,1000,0.3,4.0,46.4,2.8276,2.7973519153777047,2.796084160749139,3.033146076323387,2.9419708,3.8627461057429766
25,NaCl,1000,0.3,4.0,59.9,2.7772,2.7973519153777047,2.7745850831711305,2.9838632232796587,2.8804207,3.691209599006065
25,NaCl,1000,0.3,4.0,77.4,2.7414,2.7973519153777047,2.782023352941447,2.9159590294236186,2.842368,3.4801348888525196
25,NaCl,1000,0.3,4.0,100.0,2.7599,2.7973519153777047,2.782023352941447,2.8910052528030636,2.797457,3.2253054720767262
25,NaCl,1000,0.3,3.0,1.0,3.2019,2.9223372624855934,3.135540639435343,2.9528651247464786,2.8854687,4.161056242300443
25,NaCl,1000,0.3,3.0,1.29,2.8294,2.9223372624855934,3.0080796920739106,2.9387395858744516,2.8954172,4.156997955507376
25,NaCl,1000,0.3,3.0,1.67,2.4446,2.565930641412037,2.5999042830555483,2.9000428893101198,2.8604019,4.151686191001183
25,NaCl,1000,0.3,3.0,2.15,2.4852,2.565930641412037,2.5499383222680376,2.893162733187767,2.7482326,4.1449862941743865
25,NaCl,1000,0.3,3.0,2.78,2.771,2.565930641412037,2.6511374265222925,2.8462103690055884,2.7341156,4.1362090850992255
25,NaCl,1000,0.3,3.0,3.59,2.4371,2.565930641412037,2.5150237623759657,2.8377673318579646,2.7043982,4.124951406776058
25,NaCl,1000,0.3,3.0,4.64,2.7111,2.565930641412037,2.5731837508223023,2.8201350411319646,2.6716175,4.110403711214263
25,NaCl,1000,0.3,3.0,5.99,2.4869,2.522829505805396,2.5451356066964763,2.820703527609358,2.6458838,4.09177489452232
25,NaCl,1000,0.3,3.0,7.74,2.5383,2.522829505805396,2.542210381981907,2.7354161781406785,2.5781057,4.067752029606796
25,NaCl,1000,0.3,3.0,10.0,2.5517,2.522829505805396,2.542210381981907,2.6424762429337774,2.4969451,4.036936778151055
25,NaCl,1000,0.3,3.0,12.9,2.5149,2.522829505805396,2.5390179301307407,2.6101364277155636,2.449115,3.9977368008900025
25,NaCl,1000,0.3,3.0,16.7,2.4567,2.399697232546484,2.4930286960246253,2.588690728676616,2.426579,3.9469469056194835
25,NaCl,1000,0.3,3.0,21.5,2.3971,2.399697232546484,2.4072752344905406,2.5368844774822707,2.3633811,3.8837125409245674
25,NaCl,1000,0.3,3.0,27.8,2.3915,2.399697232546484,2.374233885690841,2.4598879277474093,2.383451,3.8022522970198325
25,NaCl,1000,0.3,3.0,35.9,2.3546,2.399697232546484,2.350770720996597,2.4201785075518525,2.3791625,3.700023282224789
25,NaCl,1000,0.3,3.0,46.4,2.3347,2.3074458059917684,2.331571407377928,2.408177821720723,2.326832,3.571584087184191
25,NaCl,1000,0.3,3.0,59.9,2.2936,2.3074458059917684,2.32343614344952,2.38548437787244,2.3061748,3.4129774790714187
25,NaCl,1000,0.3,3.0,77.4,2.286,2.3074458059917684,2.322256026144613,2.343465858128058,2.297383,3.2178129367085146
25,NaCl,1000,0.3,3.0,100.0,2.3158,2.3074458059917684,2.322256026144613,2.323411281588557,2.2852283,2.9821917840395136
25,NaCl,1000,0.3,2.5,1.0,2.1632,2.449213066799708,2.2281499789141748,2.6043598660291942,2.5417776,4.001160234302418
25,NaCl,1000,0.3,2.5,1.29,1.7934,2.449213066799708,2.168646027576984,2.591901462082451,2.5505412,3.9972578944179578
25,NaCl,1000,0.3,2.5,1.67,2.5066,2.449213066799708,2.241667192053199,2.557771856014274,2.5196965,3.9921502439372683
25,NaCl,1000,0.3,2.5,2.15,2.406,1.8655063522465176,1.8913064503147294,2.5517037148293262,2.420888,3.985707802596345
25,NaCl,1000,0.3,2.5,2.78,2.0777,1.8655063522465176,2.059323290391653,2.510292797728346,2.4242656,3.977267873435407
25,NaCl,1000,0.3,2.5,3.59,2.4271,2.12297786151716,2.1473205200718204,2.502846231032702,2.3979158,3.9664427914816174
25,NaCl,1000,0.3,2.5,4.64,2.1776,2.12297786151716,2.223493293068039,2.4872949517249836,2.3688502,3.952454117069851
25,NaCl,1000,0.3,2.5,5.99,2.3234,2.12297786151716,2.246245367577091,2.4877963438656865,2.3777232,3.9345411458866733
25,NaCl,1000,0.3,2.5,7.74,2.1982,2.12297786151716,2.2317341393188674,2.4125748418150956,2.3168144,3.9114414024040247
25,NaCl,1000,0.3,2.5,10.0,2.1523,2.12297786151716,2.1782174932908545,2.330603933230171,2.2438796,3.881810281949239
25,NaCl,1000,0.3,2.5,12.9,2.1429,2.12297786151716,2.142212089044895,2.3020809518981507,2.200897,3.844116633733667
25,NaCl,1000,0.3,2.5,16.7,2.1414,2.12297786151716,2.140386236549157,2.2833245611752306,2.180645,3.795278430780554
25,NaCl,1000,0.3,2.5,21.5,2.1497,2.12297786151716,2.1245055403728843,2.2376294596074455,2.1238525,3.7344739593373144
25,NaCl,1000,0.3,2.5,27.8,2.1042,2.12297786151716,2.1031391465239735,2.1697155480737815,2.1252003,3.6561439706015673
25,NaCl,1000,0.3,2.5,35.9,2.0934,2.12297786151716,2.0943424282600676,2.1346903156510217,2.1213768,3.5578432880412887
25,NaCl,1000,0.3,2.5,46.4,2.0883,2.12297786151716,2.093616280073262,2.128307335751996,2.074716,3.4343395981613036
25,NaCl,1000,0.3,2.5,59.9,2.0937,2.12297786151716,2.093744471809383,2.108251249120791,2.0562973,3.2818277318646896
25,NaCl,1000,0.3,2.5,77.4,2.1053,2.12297786151716,2.09449498938515,2.096346830907838,2.048458,3.0941627351482386
25,NaCl,1000,0.3,2.5,100.0,2.0889,2.12297786151716,2.0936989990827013,2.08743020866252,2.0394568,2.8675957455373267
25,NaCl,1000,0.3,2.0,1.0,1.7438,1.9019108931359905,1.9179665257815657,2.455700253339977,2.452745,3.847408515610988
25,NaCl,1000,0.3,2.0,1.29,1.671,1.9019108931359905,1.8569150045764624,2.4439529882529616,2.4612017,3.8436561300970147
25,NaCl,1000,0.3,2.0,1.67,2.3741,1.9019108931359905,2.0762039404727815,2.411771536157479,2.4314375,3.83874475019633
25,NaCl,1000,0.3,2.0,2.15,2.027,1.9019108931359905,1.897786977558264,2.4060497708824293,2.3360898,3.8325498711550225
25,NaCl,1000,0.3,2.0,2.78,1.7747,1.9019108931359905,1.8438067229302002,2.367002632680685,2.3393493,3.8244342613260134
25,NaCl,1000,0.3,2.0,3.59,2.1432,2.0082892594186617,2.020141540589914,2.3599811238794124,2.3139224,3.8140251524545077
25,NaCl,1000,0.3,2.0,4.64,1.8776,2.0082892594186617,1.9772991923809424,2.3453175280246845,2.2858748,3.8005740178079783
25,NaCl,1000,0.3,2.0,5.99,2.0375,2.0082892594186617,1.9837012372855347,2.34579030017227,2.2944372,3.78334938449307
25,NaCl,1000,0.3,2.0,7.74,1.984,2.0082892594186617,1.9922552906395534,2.274862520931112,2.235662,3.761137289855708
25,NaCl,1000,0.3,2.0,10.0,1.9138,1.9164542379219218,1.936721624880721,2.197570598411426,2.1652818,3.732644798056086
25,NaCl,1000,0.3,2.0,12.9,1.9055,1.9164542379219218,1.9195585778556115,2.1706757389886975,2.1238048,3.6963995955056523
25,NaCl,1000,0.3,2.0,16.7,1.9163,1.9164542379219218,1.9134992921246141,2.127258536184532,2.104262,3.6494380876115033
25,NaCl,1000,0.3,2.0,21.5,1.9303,1.9164542379219218,1.9134385419981408,2.0846867106435067,2.0494587,3.590970136437652
25,NaCl,1000,0.3,2.0,27.8,1.896,1.9051814282415696,1.9018793713126845,2.0214147384971954,2.0507596,3.5156501172327315
25,NaCl,1000,0.3,2.0,35.9,1.8932,1.9051814282415696,1.8991636647675207,1.9887834928477317,2.0470698,3.4211268137343085
25,NaCl,1000,0.3,2.0,46.4,1.8863,1.9051814282415696,1.8991636647675207,1.9828367918366816,2.0020437,3.302368973425901
25,NaCl,1000,0.3,2.0,59.9,1.9149,1.9051814282415696,1.9073428983244733,1.9641515456767018,1.9842699,3.1557176476202464
25,NaCl,1000,0.3,2.0,77.4,1.9249,1.9051814282415696,1.911054404943047,1.9530607985738102,1.9767054,2.975264013132183
25,NaCl,1000,0.3,2.0,100.0,1.9161,1.9051814282415696,1.911054404943047,1.9447536305488131,1.9829105,2.7574032642143527
25,NaCl,1000,0.3,1.5,1.0,1.1819,1.6332588613107577,1.4375256763992077,1.86093567014965,1.8799514,3.6995649809502553
25,NaCl,1000,0.3,1.5,1.29,2.1969,1.6332588613107577,1.9239466713433704,1.9328520287622213,1.905005,3.695956787542617
25,NaCl,1000,0.3,1.5,1.67,1.8457,1.6332588613107577,1.827453518504371,1.9217445308915915,1.9169962,3.691234136174822
25,NaCl,1000,0.3,1.5,2.15,1.4848,1.6332588613107577,1.549064972260378,1.9171853216300496,1.8418221,3.685277306410202
25,NaCl,1000,0.3,1.5,2.78,1.7865,1.684545620610324,1.693032634344184,1.8860718338219447,1.844392,3.6774735533643184
25,NaCl,1000,0.3,1.5,3.59,1.666,1.684545620610324,1.69397250295405,1.8804769646831574,1.8243451,3.6674644330674564
25,NaCl,1000,0.3,1.5,4.64,1.6443,1.684545620610324,1.6672749856566578,1.8687927380826874,1.8022317,3.6545301822619
25,NaCl,1000,0.3,1.5,5.99,1.6345,1.684545620610324,1.6666765073632943,1.8691694517453867,1.8089825,3.6379674362049146
25,NaCl,1000,0.3,1.5,7.74,1.7125,1.684545620610324,1.671405081616046,1.882207225733995,1.7994783,3.6166088809227026
25,NaCl,1000,0.3,1.5,10.0,1.6681,1.684545620610324,1.6645650432258543,1.8972083763222127,1.7428294,3.589211263941248
25,NaCl,1000,0.3,1.5,12.9,1.647,1.6386667527143923,1.6528831341647425,1.8739894851458863,1.7621137,3.5543588479477406
25,NaCl,1000,0.3,1.5,16.7,1.6548,1.6386667527143923,1.6480989064746214,1.8719300393216811,1.7458991,3.509201919757541
25,NaCl,1000,0.3,1.5,21.5,1.627,1.6386667527143923,1.6402127394306212,1.8344679830161308,1.7728537,3.4529807038941818
25,NaCl,1000,0.3,1.5,27.8,1.632,1.6386667527143923,1.6370616898962862,1.7879463453926372,1.773979,3.3805549907721186
25,NaCl,1000,0.3,1.5,35.9,1.6327,1.6386667527143923,1.6366336702875568,1.7590839277534231,1.7707872,3.28966391380756
25,NaCl,1000,0.3,1.5,46.4,1.6236,1.655729988227399,1.637809355623837,1.7538240559728533,1.731838,3.1754695553359857
25,NaCl,1000,0.3,1.5,59.9,1.6594,1.655729988227399,1.6477833254120462,1.737296909441145,1.7164632,3.0344535682997438
25,NaCl,1000,0.3,1.5,77.4,1.6505,1.655729988227399,1.6530346206866506,1.737879553468448,1.7099197,2.860934186583862
25,NaCl,1000,0.3,1.5,100.0,1.6901,1.655729988227399,1.6728871535116483,1.7304876394694513,1.7152873,2.6514451255315534
25,NaCl,1000,0.75,4.0,1.0,5.008,5.076711654259982,5.193324833492221,5.659839708994303,5.7450814,7.217021895466869
25,NaCl,1000,0.75,4.0,1.29,5.2153,5.076711654259982,5.138975034221654,5.644141302102511,5.7038794,7.209983119026911
25,NaCl,1000,0.75,4.0,1.67,5.397,5.076711654259982,5.123816499347476,5.514933485287237,5.652245,7.200770284950057
25,NaCl,1000,0.75,4.0,2.15,4.8926,5.076711654259982,5.002345432463394,5.50184967762252,5.430596,7.189149845503745
25,NaCl,1000,0.75,4.0,2.78,4.9769,5.076711654259982,4.969818756915968,5.289635374119311,5.3966475,7.173926472785881
25,NaCl,1000,0.75,4.0,3.59,4.9877,5.076711654259982,4.947230524094824,5.273944127805471,5.2031236,7.154400922968871
25,NaCl,1000,0.75,4.0,4.64,4.796,4.5857653415967174,4.754839732912781,5.215524597708908,5.115923,7.129169099296136
25,NaCl,1000,0.75,4.0,5.99,4.6791,4.5857653415967174,4.66176454344939,4.9896072097588515,4.946755,7.0968588948375535
25,NaCl,1000,0.75,4.0,7.74,4.6424,4.5857653415967174,4.5632261207801905,4.838740459799201,4.868926,7.055193141723068
25,NaCl,1000,0.75,4.0,10.0,4.4841,4.5857653415967174,4.501434604701189,4.6743368752878185,4.7156487,7.001746533092886
25,NaCl,1000,0.75,4.0,12.9,4.3411,4.5857653415967174,4.338973080252541,4.6241785217276234,4.462071,6.933757282835022
25,NaCl,1000,0.75,4.0,16.7,4.2007,4.016090922817689,4.14508393034584,4.4207651219987065,4.345297,6.84566623938564
25,NaCl,1000,0.75,4.0,21.5,4.0211,4.016090922817689,3.982185132962445,4.297934807361181,4.1894813,6.735991251119476
25,NaCl,1000,0.75,4.0,27.8,3.9162,3.77901188762306,3.8565843235708113,4.167488918283643,4.1348095,6.594704921486613
25,NaCl,1000,0.75,4.0,35.9,3.7795,3.77901188762306,3.735876308139299,4.100214077527792,4.0329423,6.4173968066316345
25,NaCl,1000,0.75,4.0,46.4,3.6744,3.5709318197973436,3.6169050090636765,3.9928416750333593,3.8665056,6.194629213773608
25,NaCl,1000,0.75,4.0,59.9,3.5484,3.5709318197973436,3.5104851987706,3.890016296851719,3.7385504,5.919538636559303
25,NaCl,1000,0.75,4.0,77.4,3.483,3.429679499754847,3.47890131501928,3.801490650413328,3.6610596,5.581041223058072
25,NaCl,1000,0.75,4.0,100.0,3.4411,3.429679499754847,3.456097881130217,3.768958798093617,3.6032138,5.172375028989231
25,CaCl2,1000,1.0,20.0,1.0,78.67949999999999,50.63128238442987,71.24987554181293,58.609827423270914,60.287304,24.398013684528326
25,CaCl2,1000,1.0,20.0,1.29,71.22200000000001,61.259434104198576,69.12963955303164,58.052665572179734,59.255062,24.37421825112215
25,CaCl2,1000,1.0,20.0,1.67,65.2315,61.259434104198576,61.50195099372537,54.212378161314156,56.00518,24.343073153443914
25,CaCl2,1000,1.0,20.0,2.15,60.3645,61.259434104198576,57.54834599494588,52.557035768102665,55.26651,24.303788855192092
25,CaCl2,1000,1.0,20.0,2.78,57.045,61.259434104198576,54.63564066611151,52.00336937315171,52.04103,24.252324406105647
25,CaCl2,1000,1.0,20.0,3.59,53.9255,61.259434104198576,52.27388971880859,47.601452046744065,47.516006,24.18631592801961
25,CaCl2,1000,1.0,20.0,4.64,49.7375,45.083383082472736,48.111047341906826,47.10192489867646,44.806114,24.101016702359825
25,CaCl2,1000,1.0,20.0,5.99,46.0325,45.083383082472736,43.774861995343805,44.17515334631035,41.948925,23.991788156021954
25,CaCl2,1000,1.0,20.0,7.74,42.592,39.15126986907666,40.085005374626206,40.79795508850905,41.116875,23.85093204814429
25,CaCl2,1000,1.0,20.0,10.0,39.473,39.15126986907666,37.32129443312148,35.88605395937111,36.98849,23.670249336128418
25,CaCl2,1000,1.0,20.0,12.9,36.408500000000004,29.699181509631597,34.34328206866416,32.466924688521885,32.611454,23.440403468647528
25,CaCl2,1000,1.0,20.0,16.7,33.428,29.699181509631597,30.88802092578043,31.28615275070156,29.834496,23.14260106279473
25,CaCl2,1000,1.0,20.0,21.5,30.6475,29.699181509631597,28.703011361234516,27.44754941678711,25.94,22.771831526090253
25,CaCl2,1000,1.0,20.0,27.8,28.0025,26.389575527305404,26.14317851634379,25.926530145403014,23.090153,22.294196034089794
25,CaCl2,1000,1.0,20.0,35.9,25.360500000000002,23.964546908441683,23.921191789895584,23.246065503681223,21.603004,21.694784548955326
25,CaCl2,1000,1.0,20.0,46.4,23.064999999999998,21.77962963928982,21.881271241238235,21.32501283526242,20.193048,20.941691811016785
25,CaCl2,1000,1.0,20.0,59.9,20.677500000000002,19.751909554938134,19.63417884797049,19.337410120425705,18.803429,20.01171490855304
25,CaCl2,1000,1.0,20.0,77.4,18.9165,17.983848030221907,18.19974560756056,18.440631073427838,17.73328,18.86738354218044
25,CaCl2,1000,1.0,20.0,100.0,17.417,16.42488582542442,16.750380761187404,17.137362012222084,17.288586,17.485838143023702
25,CaCl2,1000,1.0,20.0,0.1,369.37,179.5811989825722,191.05259632062769,178.59191339978642,165.59857,24.4720096002412
25,CaCl2,1000,1.0,20.0,0.129,259.0,179.5811989825722,172.56034282824368,148.7612483920734,141.2762,24.469621791900586
25,CaCl2,1000,1.0,20.0,0.167,157.07,179.5811989825722,152.7951061381728,122.3806738357771,112.40887,24.46649329225311
25,CaCl2,1000,1.0,20.0,0.215,119.41,179.5811989825722,118.51744204683243,110.93080985891584,95.2555,24.46254207494367
25,CaCl2,1000,1.0,20.0,0.278,104.09,179.5811989825722,108.26118176636682,103.99424891902316,87.961,24.457357070578368
25,CaCl2,1000,1.0,20.0,0.359,89.366,79.17922895419993,95.46833813056786,81.03919196163795,85.49354,24.450692251215163
25,CaCl2,1000,1.0,20.0,0.464,75.361,79.17922895419993,77.5693458447847,80.47105071635217,77.66271,24.442055373632062
25,CaCl2,1000,1.0,20.0,0.599,82.049,79.17922895419993,77.12589349913564,72.87521980773035,76.49468,24.430955299485927
25,CaCl2,1000,1.0,20.0,0.774,71.13,79.17922895419993,75.34466323062502,72.87521980773035,76.58391,24.416573816822076
25,CaCl2,1000,1.0,18.0,0.1,51.701,47.211207232517914,61.639467916383815,75.1752732730333,98.372086,20.921800969798124
25,CaCl2,1000,1.0,18.0,0.129,47.008,47.211207232517914,53.279958661911614,75.91852311199007,95.362,20.91975956610172
25,CaCl2,1000,1.0,18.0,0.167,45.567,47.211207232517914,48.13474044292426,66.85207736151362,81.690735,20.917084924826735
25,CaCl2,1000,1.0,18.0,0.215,44.86,47.211207232517914,46.746549873018715,63.26336478195094,69.225044,20.91370691936307
25,CaCl2,1000,1.0,18.0,0.278,42.883,44.69970343225692,47.078385591508315,59.45207089522771,63.08364,20.909274115064193
25,CaCl2,1000,1.0,18.0,0.359,43.357,44.69970343225692,46.937887231524435,54.37122791669746,61.31403,20.903576175806457
25,CaCl2,1000,1.0,18.0,0.464,44.7,44.69970343225692,46.12372167699176,54.37122791669746,55.697937,20.89619226918228
25,CaCl2,1000,1.0,18.0,0.599,45.72,44.69970343225692,46.42533194891166,45.979378928116965,54.860252,20.886702507375677
25,CaCl2,1000,1.0,18.0,0.774,46.964,44.69970343225692,46.0184487109134,45.979378928116965,54.924244,20.87440737825228
25,CaCl2,1000,1.0,18.0,1.0,47.561,42.63619522010348,46.37239063571065,40.35811546985799,40.98837,20.85853980545519
25,CaCl2,1000,1.0,18.0,1.29,46.322,42.63619522010348,46.1689511164829,40.18120009773763,41.28143,20.838196428272582
25,CaCl2,1000,1.0,18.0,1.67,43.694,42.63619522010348,45.33250226862722,40.04387066628267,39.499077,20.811569618891035
25,CaCl2,1000,1.0,18.0,2.15,40.779,42.63619522010348,43.0062162065005,38.837638240836945,38.97811,20.777984380788872
25,CaCl2,1000,1.0,18.0,2.78,39.814,42.63619522010348,40.76794822259212,38.428499962032724,36.703262,20.73398599330881
25,CaCl2,1000,1.0,18.0,3.59,38.436,42.63619522010348,39.681513144523855,35.1756515052929,33.51187,20.67755351132655
25,CaCl2,1000,1.0,18.0,4.64,35.507,31.504320799415414,37.98780292622185,34.53910034975577,33.076664,20.60462883324395
25,CaCl2,1000,1.0,18.0,5.99,34.086,31.504320799415414,35.205517399924496,33.74566873649108,32.669933,20.511246314029894
25,CaCl2,1000,1.0,18.0,7.74,31.434,31.504320799415414,33.12580303188524,31.133667064134492,31.731108,20.390824513673614
25,CaCl2,1000,1.0,18.0,10.0,29.58,31.504320799415414,31.131521877185172,28.358583323911997,29.84865,20.23635384284477
