T,Salt,Cs,fs,Cp,Gamma,Eta,Formula_Group,Curve_Group
25,MgCl2,1000,0.5,80.0,0.167,1559.3,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,0.215,1464.7,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,0.278,1361.7,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,0.359,1253.0,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,0.464,1148.2,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,0.599,1053.1,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,0.774,960.93,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,1.0,873.96,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,1.29,794.05,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,1.67,721.08,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,2.15,650.13,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,2.78,576.52,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,3.59,509.05,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,4.64,450.21,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,5.99,389.27,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,7.74,339.05,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,10.0,293.93,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,12.9,255.85,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,16.7,222.9,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,21.5,194.78,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,27.8,170.73,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,35.9,150.91,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,46.4,133.78,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,59.9,117.98,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,77.4,103.0,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,100.0,90.96,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,129.0,80.623,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,167.0,71.581,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,215.0,64.375,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,278.0,58.036,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,359.0,52.382,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,464.0,47.272,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,599.0,43.147,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,774.0,39.218,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,80.0,1000.0,36.598,MgCl2|1000|0.5|80,MgCl2|1000|0.5|80|25
25,MgCl2,1000,0.5,50.0,0.01,368.06,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.0129,380.44,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.0167,384.64,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.0215,394.69,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.0278,402.11,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.0359,402.77,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.0464,400.43,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.0599,400.93,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.0774,397.99,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.1,397.01,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.129,391.16,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.167,385.94,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.215,379.34,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.278,370.0,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.359,358.7,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.464,346.23,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.599,332.53,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,0.774,316.89,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,1.0,299.3,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,1.29,280.43,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,1.67,261.47,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,2.15,241.58,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,2.78,222.05,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,3.59,202.5,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,4.64,183.71,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,5.99,165.75,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,7.74,148.77,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,10.0,133.02,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,12.9,118.41,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,16.7,105.11,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,21.5,93.066,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,27.8,82.263,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,35.9,72.623,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,46.4,64.135,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,59.9,56.713,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,77.4,50.282,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,100.0,44.781,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,129.0,40.047,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,167.0,35.849,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,215.0,32.159,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,278.0,29.445,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,359.0,27.307,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,464.0,24.991,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,599.0,23.617,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,774.0,22.185,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,50.0,1000.0,29.772,MgCl2|1000|0.5|50,MgCl2|1000|0.5|50|25
25,MgCl2,1000,0.5,60.0,0.01,813.99,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.0129,806.14,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.0167,793.92,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.0215,799.81,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.0278,803.14,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.0359,802.79,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.0464,792.19,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.0599,780.91,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.0774,768.66,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.1,755.29,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.129,739.84,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.167,723.63,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.215,702.96,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.278,677.69,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.359,649.04,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.464,617.58,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.599,581.92,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,0.774,543.93,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,1.0,505.54,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,1.29,466.48,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,1.67,426.61,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,2.15,388.13,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,2.78,350.36,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,3.59,314.41,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,4.64,280.83,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,5.99,249.4,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,7.74,220.56,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,10.0,194.33,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,12.9,170.63,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,16.7,149.43,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,21.5,130.66,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,27.8,114.16,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,35.9,99.791,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,46.4,87.396,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,59.9,76.772,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,77.4,67.644,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,100.0,59.805,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,129.0,52.895,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,167.0,46.937,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,215.0,42.024,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,278.0,37.959,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,359.0,34.728,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,464.0,32.345,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,599.0,30.399,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,774.0,27.608,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,60.0,1000.0,27.91,MgCl2|1000|0.5|60,MgCl2|1000|0.5|60|25
25,MgCl2,1000,0.5,40.0,0.01,115.38,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.0129,128.75,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.0167,136.44,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.0215,137.21,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.0278,129.62,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.0359,124.5,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.0464,116.47,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.0599,111.85,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.0774,108.89,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.1,105.41,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.129,106.52,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.167,105.29,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.215,105.35,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.278,104.37,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.359,105.03,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.464,104.82,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.599,102.59,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,0.774,100.74,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,1.0,99.146,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,1.29,97.235,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,1.67,93.919,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,2.15,90.659,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,2.78,86.447,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,3.59,82.035,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,4.64,77.242,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,5.99,72.118,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,7.74,66.959,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,10.0,61.783,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,12.9,56.726,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,16.7,51.841,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,21.5,47.144,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,27.8,42.731,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,35.9,38.64,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,46.4,34.946,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,59.9,31.682,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,77.4,28.95,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,100.0,26.989,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,129.0,24.324,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,167.0,22.578,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,215.0,21.158,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,278.0,20.296,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,359.0,20.56,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,464.0,19.267,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,599.0,17.982,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,774.0,23.303,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,40.0,1000.0,25.737,MgCl2|1000|0.5|40,MgCl2|1000|0.5|40|25
25,MgCl2,1000,0.5,30.0,0.1,44.887,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,0.129,46.253,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,0.167,44.209,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,0.215,43.595,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,0.278,43.322,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,0.359,43.032,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,0.464,42.147,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,0.599,40.359,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,0.774,40.319,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,1.0,40.192,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,1.29,39.904,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,1.67,38.927,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,2.15,38.779,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,2.78,37.953,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,3.59,37.19,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,4.64,36.133,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,5.99,34.873,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,7.74,33.462,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,10.0,31.729,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,12.9,30.075,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,16.7,28.206,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,21.5,26.354,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,27.8,24.545,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,35.9,22.783,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,46.4,21.086,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,59.9,19.492,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,77.4,18.012,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,30.0,100.0,16.662,MgCl2|1000|0.5|30,MgCl2|1000|0.5|30|25
25,MgCl2,1000,0.5,20.0,0.1,24.38,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,0.129,25.797,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,0.167,27.491,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,0.215,26.626,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,0.278,26.839,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,0.359,28.046,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,0.464,27.953,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,0.599,26.627,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,0.774,26.861,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,1.0,26.923,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,1.29,26.978,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,1.67,26.279,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,2.15,26.077,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,2.78,25.676,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,3.59,25.023,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,4.64,24.304,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,5.99,23.573,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,7.74,22.622,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,10.0,21.634,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,12.9,20.595,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,16.7,19.518,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,21.5,18.395,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,27.8,17.302,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,35.9,16.212,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,46.4,15.171,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,59.9,14.176,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,77.4,13.276,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,20.0,100.0,12.42,MgCl2|1000|0.5|20,MgCl2|1000|0.5|20|25
25,MgCl2,1000,0.5,15.0,1.0,16.729,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,1.29,16.042,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,1.67,16.102,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,2.15,16.194,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,2.78,15.786,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,3.59,15.699,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
25,MgCl2,1000,0.5,15.0,4.64,15.295,MgCl2|1000|0.5|15,MgCl2|1000|0.5|15|25
